id,sector,year
822,Vegetables_foodstuff_and_wood,1997
822,Vegetables_foodstuff_and_wood,1996
822,Vegetables_foodstuff_and_wood,1995
824,Vegetables_foodstuff_and_wood,2016
824,Vegetables_foodstuff_and_wood,2015
824,Vegetables_foodstuff_and_wood,2014
824,Vegetables_foodstuff_and_wood,2013
824,Vegetables_foodstuff_and_wood,2012
824,Vegetables_foodstuff_and_wood,2011
824,Vegetables_foodstuff_and_wood,2010
824,Vegetables_foodstuff_and_wood,2009
824,Vegetables_foodstuff_and_wood,2008
824,Vegetables_foodstuff_and_wood,2000
824,Vegetables_foodstuff_and_wood,1999
824,Vegetables_foodstuff_and_wood,1998
824,Vegetables_foodstuff_and_wood,1997
829,Vegetables_foodstuff_and_wood,2015
836,Vegetables_foodstuff_and_wood,2000
836,Vegetables_foodstuff_and_wood,1998
840,Vegetables_foodstuff_and_wood,2016
840,Vegetables_foodstuff_and_wood,2015
840,Vegetables_foodstuff_and_wood,2014
840,Vegetables_foodstuff_and_wood,2013
840,Vegetables_foodstuff_and_wood,2012
840,Vegetables_foodstuff_and_wood,2011
840,Vegetables_foodstuff_and_wood,2010
840,Vegetables_foodstuff_and_wood,2009
840,Vegetables_foodstuff_and_wood,2008
840,Vegetables_foodstuff_and_wood,2007
840,Vegetables_foodstuff_and_wood,2006
840,Vegetables_foodstuff_and_wood,2005
840,Vegetables_foodstuff_and_wood,2004
840,Vegetables_foodstuff_and_wood,2003
840,Vegetables_foodstuff_and_wood,2002
840,Vegetables_foodstuff_and_wood,2001
840,Vegetables_foodstuff_and_wood,2000
840,Vegetables_foodstuff_and_wood,1999
840,Vegetables_foodstuff_and_wood,1998
840,Vegetables_foodstuff_and_wood,1997
840,Vegetables_foodstuff_and_wood,1996
840,Vegetables_foodstuff_and_wood,1995
843,Vegetables_foodstuff_and_wood,2013
843,Vegetables_foodstuff_and_wood,2000
843,Vegetables_foodstuff_and_wood,1996
843,Vegetables_foodstuff_and_wood,1995
844,Vegetables_foodstuff_and_wood,2016
844,Vegetables_foodstuff_and_wood,2015
844,Vegetables_foodstuff_and_wood,2014
844,Vegetables_foodstuff_and_wood,2013
844,Vegetables_foodstuff_and_wood,2012
844,Vegetables_foodstuff_and_wood,2011
844,Vegetables_foodstuff_and_wood,2010
844,Vegetables_foodstuff_and_wood,2009
844,Vegetables_foodstuff_and_wood,2008
844,Vegetables_foodstuff_and_wood,2007
844,Vegetables_foodstuff_and_wood,2006
844,Vegetables_foodstuff_and_wood,2005
844,Vegetables_foodstuff_and_wood,2004
844,Vegetables_foodstuff_and_wood,2003
844,Vegetables_foodstuff_and_wood,2002
844,Vegetables_foodstuff_and_wood,2001
844,Vegetables_foodstuff_and_wood,2000
844,Vegetables_foodstuff_and_wood,1999
844,Vegetables_foodstuff_and_wood,1998
844,Vegetables_foodstuff_and_wood,1997
844,Vegetables_foodstuff_and_wood,1996
844,Vegetables_foodstuff_and_wood,1995
846,Vegetables_foodstuff_and_wood,2014
846,Vegetables_foodstuff_and_wood,2013
846,Vegetables_foodstuff_and_wood,2003
846,Vegetables_foodstuff_and_wood,2000
846,Vegetables_foodstuff_and_wood,1999
846,Vegetables_foodstuff_and_wood,1998
846,Vegetables_foodstuff_and_wood,1997
846,Vegetables_foodstuff_and_wood,1996
846,Vegetables_foodstuff_and_wood,1995
848,Vegetables_foodstuff_and_wood,2016
848,Vegetables_foodstuff_and_wood,2015
848,Vegetables_foodstuff_and_wood,2014
848,Vegetables_foodstuff_and_wood,2013
848,Vegetables_foodstuff_and_wood,2012
848,Vegetables_foodstuff_and_wood,2011
848,Vegetables_foodstuff_and_wood,2010
848,Vegetables_foodstuff_and_wood,2009
848,Vegetables_foodstuff_and_wood,2008
848,Vegetables_foodstuff_and_wood,2007
848,Vegetables_foodstuff_and_wood,2006
848,Vegetables_foodstuff_and_wood,2005
848,Vegetables_foodstuff_and_wood,2004
848,Vegetables_foodstuff_and_wood,2003
848,Vegetables_foodstuff_and_wood,2002
848,Vegetables_foodstuff_and_wood,2001
848,Vegetables_foodstuff_and_wood,2000
848,Vegetables_foodstuff_and_wood,1999
848,Vegetables_foodstuff_and_wood,1998
848,Vegetables_foodstuff_and_wood,1997
848,Vegetables_foodstuff_and_wood,1996
848,Vegetables_foodstuff_and_wood,1995
849,Vegetables_foodstuff_and_wood,2016
849,Vegetables_foodstuff_and_wood,2015
849,Vegetables_foodstuff_and_wood,2014
849,Vegetables_foodstuff_and_wood,2013
849,Vegetables_foodstuff_and_wood,2012
849,Vegetables_foodstuff_and_wood,2011
849,Vegetables_foodstuff_and_wood,2010
849,Vegetables_foodstuff_and_wood,2009
849,Vegetables_foodstuff_and_wood,2008
849,Vegetables_foodstuff_and_wood,2007
849,Vegetables_foodstuff_and_wood,2006
849,Vegetables_foodstuff_and_wood,2005
849,Vegetables_foodstuff_and_wood,2004
849,Vegetables_foodstuff_and_wood,2003
849,Vegetables_foodstuff_and_wood,2002
850,Vegetables_foodstuff_and_wood,2016
852,Minerals,2005
852,Minerals,2003
855,Minerals,2006
855,Minerals,2005
855,Minerals,2004
855,Minerals,2003
855,Minerals,2002
855,Minerals,2001
855,Minerals,2000
855,Minerals,1999
855,Minerals,1998
855,Minerals,1997
855,Minerals,1996
855,Minerals,1995
856,Minerals,1997
857,Minerals,1996
857,Minerals,1995
863,Minerals,2016
863,Minerals,2015
863,Minerals,2014
863,Minerals,2013
863,Minerals,2012
863,Minerals,2011
863,Minerals,2010
863,Minerals,2009
863,Minerals,2008
863,Minerals,2007
863,Minerals,2006
863,Minerals,2005
863,Minerals,2004
863,Minerals,2003
863,Minerals,2002
863,Minerals,2001
863,Minerals,2000
863,Minerals,1999
863,Minerals,1998
863,Minerals,1997
863,Minerals,1996
863,Minerals,1995
865,Minerals,2011
865,Minerals,2010
865,Minerals,2008
865,Minerals,2007
866,Minerals,2012
866,Minerals,2011
866,Minerals,2008
866,Minerals,2005
866,Minerals,2002
866,Minerals,2001
866,Minerals,2000
866,Minerals,1999
866,Minerals,1997
866,Minerals,1996
866,Minerals,1995
867,Minerals,2016
867,Minerals,2015
867,Minerals,2014
867,Minerals,2013
867,Minerals,2012
867,Minerals,2010
867,Minerals,2009
867,Minerals,2008
867,Minerals,2007
867,Minerals,2006
867,Minerals,2005
867,Minerals,2004
867,Minerals,2003
871,Minerals,2005
873,Minerals,2009
873,Minerals,2008
873,Minerals,2007
873,Minerals,2006
873,Minerals,2005
873,Minerals,2004
873,Minerals,2003
873,Minerals,2002
873,Minerals,2001
873,Minerals,2000
873,Minerals,1999
873,Minerals,1998
877,Minerals,2004
877,Minerals,2003
877,Minerals,2002
877,Minerals,2001
877,Minerals,2000
877,Minerals,1999
877,Minerals,1996
877,Minerals,1995
882,Minerals,2009
883,Minerals,2016
883,Minerals,2015
883,Minerals,2014
883,Minerals,2013
883,Minerals,2012
883,Minerals,2011
883,Minerals,2010
883,Minerals,2009
883,Minerals,2008
883,Minerals,2007
883,Minerals,2006
883,Minerals,2005
883,Minerals,2004
883,Minerals,2003
883,Minerals,2002
883,Minerals,2001
883,Minerals,2000
883,Minerals,1999
883,Minerals,1998
883,Minerals,1997
883,Minerals,1996
883,Minerals,1995
884,Minerals,2014
884,Minerals,2013
884,Minerals,2012
884,Minerals,2011
884,Minerals,2010
884,Minerals,2009
884,Minerals,2008
884,Minerals,2007
884,Minerals,2006
884,Minerals,2005
884,Minerals,2004
884,Minerals,2003
884,Minerals,2002
884,Minerals,2001
884,Minerals,2000
884,Minerals,1999
884,Minerals,1998
884,Minerals,1997
884,Minerals,1996
884,Minerals,1995
885,Minerals,2013
885,Minerals,2003
885,Minerals,2002
886,Minerals,2014
886,Minerals,2013
886,Minerals,2012
886,Minerals,2011
886,Minerals,2010
886,Minerals,2009
886,Minerals,2008
886,Minerals,2007
886,Minerals,2006
886,Minerals,2005
886,Minerals,2004
886,Minerals,2003
886,Minerals,2002
886,Minerals,2001
886,Minerals,2000
886,Minerals,1999
886,Minerals,1998
886,Minerals,1997
886,Minerals,1996
886,Minerals,1995
889,Minerals,2016
889,Minerals,2015
889,Minerals,2014
889,Minerals,2013
889,Minerals,2012
889,Minerals,2011
889,Minerals,2010
889,Minerals,2009
889,Minerals,2008
889,Minerals,2007
889,Minerals,2006
889,Minerals,2005
889,Minerals,2004
889,Minerals,2003
889,Minerals,2002
889,Minerals,2001
889,Minerals,1999
889,Minerals,1998
895,Minerals,2016
895,Minerals,2015
895,Minerals,2014
895,Minerals,2013
895,Minerals,2012
895,Minerals,2011
895,Minerals,2010
895,Minerals,2009
895,Minerals,2008
895,Minerals,2007
895,Minerals,2006
896,Minerals,2016
896,Minerals,2015
896,Minerals,2014
896,Minerals,2009
896,Minerals,2008
896,Minerals,2007
896,Minerals,2006
896,Minerals,2005
896,Minerals,2004
896,Minerals,2003
896,Minerals,2002
896,Minerals,2001
896,Minerals,2000
896,Minerals,1999
896,Minerals,1998
896,Minerals,1997
896,Minerals,1996
896,Minerals,1995
897,Minerals,2006
897,Minerals,2005
897,Minerals,2004
899,Minerals,2016
899,Minerals,2015
899,Minerals,2014
899,Minerals,2013
899,Minerals,2012
899,Minerals,2011
899,Minerals,2010
900,Minerals,2016
900,Minerals,2015
900,Minerals,2014
900,Minerals,2013
900,Minerals,2012
900,Minerals,2011
900,Minerals,2010
900,Minerals,2009
900,Minerals,2008
900,Minerals,2007
900,Minerals,2006
900,Minerals,2005
900,Minerals,2004
900,Minerals,2003
900,Minerals,2002
900,Minerals,2001
900,Minerals,2000
900,Minerals,1999
901,Minerals,1997
902,Minerals,2016
902,Minerals,2015
902,Minerals,2014
902,Minerals,2013
902,Minerals,2012
902,Minerals,2011
902,Minerals,2010
902,Minerals,2009
902,Minerals,2008
902,Minerals,2007
902,Minerals,2006
902,Minerals,2005
902,Minerals,2004
902,Minerals,2003
902,Minerals,2002
902,Minerals,2001
902,Minerals,2000
902,Minerals,1999
902,Minerals,1998
902,Minerals,1997
902,Minerals,1996
902,Minerals,1995
903,Minerals,2016
903,Minerals,2015
903,Minerals,2014
903,Minerals,2013
903,Minerals,2012
903,Minerals,2011
903,Minerals,2010
903,Minerals,2009
903,Minerals,2008
903,Minerals,2007
903,Minerals,2006
903,Minerals,2005
903,Minerals,2004
903,Minerals,2003
903,Minerals,2002
903,Minerals,2001
903,Minerals,2000
903,Minerals,1999
903,Minerals,1998
903,Minerals,1997
903,Minerals,1996
903,Minerals,1995
906,Minerals,2011
906,Minerals,2003
906,Minerals,1999
908,Minerals,2016
908,Minerals,2015
908,Minerals,2014
908,Minerals,2013
908,Minerals,2012
908,Minerals,2011
908,Minerals,2010
908,Minerals,2009
908,Minerals,2008
908,Minerals,2007
908,Minerals,2006
908,Minerals,2005
908,Minerals,2004
908,Minerals,2003
908,Minerals,1999
908,Minerals,1998
908,Minerals,1997
908,Minerals,1996
910,Minerals,2005
910,Minerals,2004
910,Minerals,2003
910,Minerals,2002
910,Minerals,2001
910,Minerals,2000
910,Minerals,1999
910,Minerals,1998
910,Minerals,1997
910,Minerals,1996
910,Minerals,1995
911,Minerals,2006
911,Minerals,2004
911,Minerals,2003
911,Minerals,1999
911,Minerals,1997
911,Minerals,1996
911,Minerals,1995
912,Minerals,2016
912,Minerals,2015
912,Minerals,2014
912,Minerals,2013
912,Minerals,2012
912,Minerals,2011
912,Minerals,2010
912,Minerals,2009
912,Minerals,2008
912,Minerals,2007
912,Minerals,2006
912,Minerals,2005
912,Minerals,2004
912,Minerals,2003
912,Minerals,2002
912,Minerals,2001
912,Minerals,2000
912,Minerals,1999
912,Minerals,1998
912,Minerals,1997
912,Minerals,1996
912,Minerals,1995
913,Minerals,2004
913,Minerals,2003
913,Minerals,2002
913,Minerals,1998
913,Minerals,1997
914,Minerals,2016
914,Minerals,2015
914,Minerals,2014
914,Minerals,2013
914,Minerals,2012
914,Minerals,2011
914,Minerals,2010
914,Minerals,2009
914,Minerals,2008
914,Minerals,2007
914,Minerals,2001
914,Minerals,1995
915,Minerals,2016
915,Minerals,2014
915,Minerals,2013
915,Minerals,2012
916,Minerals,2016
916,Minerals,2015
916,Minerals,2014
916,Minerals,2013
916,Minerals,2012
919,Chemicals_and_plastics,2000
923,Chemicals_and_plastics,1997
929,Chemicals_and_plastics,2013
930,Chemicals_and_plastics,2016
930,Chemicals_and_plastics,2015
930,Chemicals_and_plastics,2011
930,Chemicals_and_plastics,2010
930,Chemicals_and_plastics,2008
930,Chemicals_and_plastics,2007
930,Chemicals_and_plastics,2006
930,Chemicals_and_plastics,2005
930,Chemicals_and_plastics,2004
930,Chemicals_and_plastics,2003
930,Chemicals_and_plastics,2002
930,Chemicals_and_plastics,2001
930,Chemicals_and_plastics,2000
931,Chemicals_and_plastics,2016
931,Chemicals_and_plastics,2015
931,Chemicals_and_plastics,2014
931,Chemicals_and_plastics,2013
931,Chemicals_and_plastics,2012
931,Chemicals_and_plastics,2011
931,Chemicals_and_plastics,2010
931,Chemicals_and_plastics,2009
931,Chemicals_and_plastics,2008
931,Chemicals_and_plastics,2007
931,Chemicals_and_plastics,2006
931,Chemicals_and_plastics,2005
931,Chemicals_and_plastics,2004
931,Chemicals_and_plastics,2003
931,Chemicals_and_plastics,2002
931,Chemicals_and_plastics,2001
931,Chemicals_and_plastics,2000
931,Chemicals_and_plastics,1999
931,Chemicals_and_plastics,1998
931,Chemicals_and_plastics,1997
931,Chemicals_and_plastics,1996
931,Chemicals_and_plastics,1995
932,Chemicals_and_plastics,2004
932,Chemicals_and_plastics,1999
934,Chemicals_and_plastics,2016
934,Chemicals_and_plastics,2014
934,Chemicals_and_plastics,2013
934,Chemicals_and_plastics,2012
934,Chemicals_and_plastics,2011
934,Chemicals_and_plastics,2009
934,Chemicals_and_plastics,2008
938,Chemicals_and_plastics,2008
941,Chemicals_and_plastics,2010
941,Chemicals_and_plastics,2009
941,Chemicals_and_plastics,2007
941,Chemicals_and_plastics,2006
941,Chemicals_and_plastics,2005
941,Chemicals_and_plastics,2004
941,Chemicals_and_plastics,2003
941,Chemicals_and_plastics,2002
941,Chemicals_and_plastics,2001
941,Chemicals_and_plastics,2000
941,Chemicals_and_plastics,1999
941,Chemicals_and_plastics,1998
941,Chemicals_and_plastics,1997
941,Chemicals_and_plastics,1996
941,Chemicals_and_plastics,1995
943,Chemicals_and_plastics,1995
955,Chemicals_and_plastics,2009
955,Chemicals_and_plastics,2008
964,Chemicals_and_plastics,2016
964,Chemicals_and_plastics,2000
969,Chemicals_and_plastics,2016
970,Chemicals_and_plastics,2011
970,Chemicals_and_plastics,2010
970,Chemicals_and_plastics,2009
970,Chemicals_and_plastics,2007
970,Chemicals_and_plastics,2006
970,Chemicals_and_plastics,2003
970,Chemicals_and_plastics,2002
970,Chemicals_and_plastics,2001
970,Chemicals_and_plastics,2000
970,Chemicals_and_plastics,1999
970,Chemicals_and_plastics,1995
971,Chemicals_and_plastics,2016
971,Chemicals_and_plastics,2014
971,Chemicals_and_plastics,2013
971,Chemicals_and_plastics,2012
971,Chemicals_and_plastics,2011
971,Chemicals_and_plastics,2010
971,Chemicals_and_plastics,2009
971,Chemicals_and_plastics,2008
971,Chemicals_and_plastics,2007
971,Chemicals_and_plastics,2006
971,Chemicals_and_plastics,2005
971,Chemicals_and_plastics,2004
971,Chemicals_and_plastics,2003
971,Chemicals_and_plastics,2002
971,Chemicals_and_plastics,2000
971,Chemicals_and_plastics,1999
971,Chemicals_and_plastics,1998
973,Chemicals_and_plastics,2016
973,Chemicals_and_plastics,2015
973,Chemicals_and_plastics,2014
973,Chemicals_and_plastics,2013
973,Chemicals_and_plastics,2012
973,Chemicals_and_plastics,2011
973,Chemicals_and_plastics,2010
973,Chemicals_and_plastics,2009
973,Chemicals_and_plastics,2008
973,Chemicals_and_plastics,2007
973,Chemicals_and_plastics,2006
973,Chemicals_and_plastics,2005
973,Chemicals_and_plastics,2004
973,Chemicals_and_plastics,2003
973,Chemicals_and_plastics,2002
973,Chemicals_and_plastics,2001
973,Chemicals_and_plastics,2000
973,Chemicals_and_plastics,1999
973,Chemicals_and_plastics,1998
979,Chemicals_and_plastics,2002
983,Chemicals_and_plastics,2016
983,Chemicals_and_plastics,2015
983,Chemicals_and_plastics,2014
983,Chemicals_and_plastics,2012
983,Chemicals_and_plastics,2011
983,Chemicals_and_plastics,2004
983,Chemicals_and_plastics,2000
983,Chemicals_and_plastics,1999
983,Chemicals_and_plastics,1998
983,Chemicals_and_plastics,1997
983,Chemicals_and_plastics,1996
984,Chemicals_and_plastics,2014
984,Chemicals_and_plastics,2013
984,Chemicals_and_plastics,2012
984,Chemicals_and_plastics,2011
984,Chemicals_and_plastics,2010
984,Chemicals_and_plastics,2009
984,Chemicals_and_plastics,2008
984,Chemicals_and_plastics,2007
984,Chemicals_and_plastics,2006
984,Chemicals_and_plastics,2005
984,Chemicals_and_plastics,2004
984,Chemicals_and_plastics,2003
984,Chemicals_and_plastics,2002
984,Chemicals_and_plastics,2001
984,Chemicals_and_plastics,2000
984,Chemicals_and_plastics,1999
985,Chemicals_and_plastics,2015
985,Chemicals_and_plastics,2007
985,Chemicals_and_plastics,2006
985,Chemicals_and_plastics,2005
985,Chemicals_and_plastics,2004
985,Chemicals_and_plastics,2003
985,Chemicals_and_plastics,2002
985,Chemicals_and_plastics,2001
985,Chemicals_and_plastics,2000
985,Chemicals_and_plastics,1999
985,Chemicals_and_plastics,1998
985,Chemicals_and_plastics,1997
985,Chemicals_and_plastics,1995
990,Chemicals_and_plastics,2016
990,Chemicals_and_plastics,2015
990,Chemicals_and_plastics,2014
990,Chemicals_and_plastics,2013
990,Chemicals_and_plastics,2012
990,Chemicals_and_plastics,2011
990,Chemicals_and_plastics,2010
990,Chemicals_and_plastics,2009
990,Chemicals_and_plastics,2008
990,Chemicals_and_plastics,2007
990,Chemicals_and_plastics,2006
990,Chemicals_and_plastics,2005
990,Chemicals_and_plastics,2004
990,Chemicals_and_plastics,2003
990,Chemicals_and_plastics,2002
990,Chemicals_and_plastics,2001
990,Chemicals_and_plastics,2000
990,Chemicals_and_plastics,1999
990,Chemicals_and_plastics,1998
990,Chemicals_and_plastics,1997
990,Chemicals_and_plastics,1996
990,Chemicals_and_plastics,1995
995,Chemicals_and_plastics,2016
995,Chemicals_and_plastics,2015
995,Chemicals_and_plastics,2014
995,Chemicals_and_plastics,2013
995,Chemicals_and_plastics,2012
995,Chemicals_and_plastics,2011
995,Chemicals_and_plastics,2010
995,Chemicals_and_plastics,2009
995,Chemicals_and_plastics,2008
995,Chemicals_and_plastics,2007
995,Chemicals_and_plastics,2006
995,Chemicals_and_plastics,2005
995,Chemicals_and_plastics,2004
995,Chemicals_and_plastics,2003
995,Chemicals_and_plastics,2002
995,Chemicals_and_plastics,2001
995,Chemicals_and_plastics,2000
995,Chemicals_and_plastics,1999
995,Chemicals_and_plastics,1998
995,Chemicals_and_plastics,1997
995,Chemicals_and_plastics,1996
995,Chemicals_and_plastics,1995
1008,Chemicals_and_plastics,2016
1008,Chemicals_and_plastics,2015
1008,Chemicals_and_plastics,2014
1008,Chemicals_and_plastics,2013
1008,Chemicals_and_plastics,2012
1008,Chemicals_and_plastics,2011
1008,Chemicals_and_plastics,2010
1008,Chemicals_and_plastics,2009
1008,Chemicals_and_plastics,2008
1008,Chemicals_and_plastics,2007
1008,Chemicals_and_plastics,2006
1008,Chemicals_and_plastics,2005
1008,Chemicals_and_plastics,2004
1008,Chemicals_and_plastics,2003
1008,Chemicals_and_plastics,2002
1008,Chemicals_and_plastics,2001
1017,Chemicals_and_plastics,2008
1017,Chemicals_and_plastics,2006
1017,Chemicals_and_plastics,2005
1017,Chemicals_and_plastics,2004
1017,Chemicals_and_plastics,2003
1017,Chemicals_and_plastics,2002
1017,Chemicals_and_plastics,2001
1017,Chemicals_and_plastics,2000
1017,Chemicals_and_plastics,1997
1017,Chemicals_and_plastics,1996
1017,Chemicals_and_plastics,1995
1018,Chemicals_and_plastics,2016
1018,Chemicals_and_plastics,2015
1018,Chemicals_and_plastics,2014
1018,Chemicals_and_plastics,2013
1018,Chemicals_and_plastics,2012
1018,Chemicals_and_plastics,2010
1018,Chemicals_and_plastics,2007
1018,Chemicals_and_plastics,2005
1018,Chemicals_and_plastics,2004
1018,Chemicals_and_plastics,2003
1018,Chemicals_and_plastics,2002
1018,Chemicals_and_plastics,2001
1018,Chemicals_and_plastics,2000
1018,Chemicals_and_plastics,1999
1018,Chemicals_and_plastics,1998
1018,Chemicals_and_plastics,1997
1018,Chemicals_and_plastics,1996
1018,Chemicals_and_plastics,1995
1019,Chemicals_and_plastics,1998
1022,Chemicals_and_plastics,2016
1022,Chemicals_and_plastics,2015
1022,Chemicals_and_plastics,2014
1022,Chemicals_and_plastics,2013
1022,Chemicals_and_plastics,2012
1022,Chemicals_and_plastics,2011
1022,Chemicals_and_plastics,2010
1022,Chemicals_and_plastics,2009
1022,Chemicals_and_plastics,2008
1022,Chemicals_and_plastics,2007
1022,Chemicals_and_plastics,2006
1022,Chemicals_and_plastics,2005
1022,Chemicals_and_plastics,2004
1022,Chemicals_and_plastics,2003
1022,Chemicals_and_plastics,2002
1022,Chemicals_and_plastics,2001
1022,Chemicals_and_plastics,2000
1022,Chemicals_and_plastics,1999
1022,Chemicals_and_plastics,1998
1022,Chemicals_and_plastics,1997
1022,Chemicals_and_plastics,1996
1022,Chemicals_and_plastics,1995
1025,Chemicals_and_plastics,2016
1025,Chemicals_and_plastics,2015
1025,Chemicals_and_plastics,2014
1025,Chemicals_and_plastics,2013
1025,Chemicals_and_plastics,2012
1025,Chemicals_and_plastics,2009
1025,Chemicals_and_plastics,2008
1025,Chemicals_and_plastics,2007
1025,Chemicals_and_plastics,2006
1025,Chemicals_and_plastics,2005
1025,Chemicals_and_plastics,2004
1025,Chemicals_and_plastics,2003
1025,Chemicals_and_plastics,2002
1036,Chemicals_and_plastics,2016
1036,Chemicals_and_plastics,2015
1036,Chemicals_and_plastics,2012
1037,Chemicals_and_plastics,2016
1037,Chemicals_and_plastics,2015
1037,Chemicals_and_plastics,2014
1037,Chemicals_and_plastics,2013
1037,Chemicals_and_plastics,2012
1037,Chemicals_and_plastics,2011
1037,Chemicals_and_plastics,2010
1037,Chemicals_and_plastics,2009
1037,Chemicals_and_plastics,2008
1037,Chemicals_and_plastics,2007
1037,Chemicals_and_plastics,2006
1037,Chemicals_and_plastics,2005
1037,Chemicals_and_plastics,2004
1037,Chemicals_and_plastics,2003
1037,Chemicals_and_plastics,2002
1037,Chemicals_and_plastics,2001
1037,Chemicals_and_plastics,2000
1037,Chemicals_and_plastics,1999
1037,Chemicals_and_plastics,1998
1037,Chemicals_and_plastics,1997
1037,Chemicals_and_plastics,1996
1037,Chemicals_and_plastics,1995
1042,Chemicals_and_plastics,2004
1044,Chemicals_and_plastics,2016
1044,Chemicals_and_plastics,2015
1044,Chemicals_and_plastics,2014
1044,Chemicals_and_plastics,2013
1044,Chemicals_and_plastics,2012
1044,Chemicals_and_plastics,2011
1044,Chemicals_and_plastics,2010
1044,Chemicals_and_plastics,2009
1044,Chemicals_and_plastics,2008
1044,Chemicals_and_plastics,2007
1044,Chemicals_and_plastics,2006
1044,Chemicals_and_plastics,2005
1044,Chemicals_and_plastics,2004
1044,Chemicals_and_plastics,2003
1044,Chemicals_and_plastics,2002
1044,Chemicals_and_plastics,2001
1044,Chemicals_and_plastics,2000
1044,Chemicals_and_plastics,1999
1044,Chemicals_and_plastics,1998
1044,Chemicals_and_plastics,1997
1044,Chemicals_and_plastics,1996
1044,Chemicals_and_plastics,1995
1047,Chemicals_and_plastics,2016
1047,Chemicals_and_plastics,2015
1047,Chemicals_and_plastics,2014
1047,Chemicals_and_plastics,2013
1047,Chemicals_and_plastics,2012
1047,Chemicals_and_plastics,2011
1047,Chemicals_and_plastics,2010
1047,Chemicals_and_plastics,2009
1047,Chemicals_and_plastics,2008
1047,Chemicals_and_plastics,2007
1058,Chemicals_and_plastics,1999
1062,Chemicals_and_plastics,2016
1062,Chemicals_and_plastics,2015
1062,Chemicals_and_plastics,2014
1062,Chemicals_and_plastics,2013
1062,Chemicals_and_plastics,2012
1062,Chemicals_and_plastics,2011
1062,Chemicals_and_plastics,2010
1062,Chemicals_and_plastics,2009
1062,Chemicals_and_plastics,2008
1062,Chemicals_and_plastics,2007
1062,Chemicals_and_plastics,2006
1062,Chemicals_and_plastics,2005
1062,Chemicals_and_plastics,2004
1062,Chemicals_and_plastics,2003
1062,Chemicals_and_plastics,2002
1062,Chemicals_and_plastics,2001
1062,Chemicals_and_plastics,2000
1062,Chemicals_and_plastics,1999
1062,Chemicals_and_plastics,1998
1062,Chemicals_and_plastics,1997
1062,Chemicals_and_plastics,1996
1062,Chemicals_and_plastics,1995
1067,Chemicals_and_plastics,2004
1069,Chemicals_and_plastics,2014
1072,Chemicals_and_plastics,2016
1072,Chemicals_and_plastics,2015
1072,Chemicals_and_plastics,2014
1072,Chemicals_and_plastics,2013
1072,Chemicals_and_plastics,2012
1072,Chemicals_and_plastics,2011
1072,Chemicals_and_plastics,2010
1072,Chemicals_and_plastics,2009
1072,Chemicals_and_plastics,2008
1072,Chemicals_and_plastics,2007
1072,Chemicals_and_plastics,2006
1072,Chemicals_and_plastics,2005
1072,Chemicals_and_plastics,2004
1072,Chemicals_and_plastics,2003
1072,Chemicals_and_plastics,2002
1072,Chemicals_and_plastics,2001
1072,Chemicals_and_plastics,2000
1072,Chemicals_and_plastics,1999
1072,Chemicals_and_plastics,1998
1072,Chemicals_and_plastics,1997
1072,Chemicals_and_plastics,1996
1072,Chemicals_and_plastics,1995
1074,Chemicals_and_plastics,1998
1075,Chemicals_and_plastics,2016
1075,Chemicals_and_plastics,2015
1075,Chemicals_and_plastics,2014
1075,Chemicals_and_plastics,2013
1075,Chemicals_and_plastics,2012
1075,Chemicals_and_plastics,2011
1075,Chemicals_and_plastics,2010
1075,Chemicals_and_plastics,2009
1075,Chemicals_and_plastics,2008
1075,Chemicals_and_plastics,2007
1075,Chemicals_and_plastics,2006
1075,Chemicals_and_plastics,2005
1075,Chemicals_and_plastics,2004
1075,Chemicals_and_plastics,2003
1075,Chemicals_and_plastics,2002
1075,Chemicals_and_plastics,2001
1075,Chemicals_and_plastics,2000
1075,Chemicals_and_plastics,1999
1075,Chemicals_and_plastics,1998
1075,Chemicals_and_plastics,1997
1075,Chemicals_and_plastics,1996
1075,Chemicals_and_plastics,1995
1076,Chemicals_and_plastics,2016
1076,Chemicals_and_plastics,2015
1076,Chemicals_and_plastics,2014
1076,Chemicals_and_plastics,2013
1076,Chemicals_and_plastics,2012
1076,Chemicals_and_plastics,2011
1076,Chemicals_and_plastics,2010
1076,Chemicals_and_plastics,2009
1076,Chemicals_and_plastics,2008
1076,Chemicals_and_plastics,2007
1076,Chemicals_and_plastics,2006
1076,Chemicals_and_plastics,2005
1076,Chemicals_and_plastics,2004
1076,Chemicals_and_plastics,2003
1076,Chemicals_and_plastics,2002
1076,Chemicals_and_plastics,2001
1076,Chemicals_and_plastics,2000
1076,Chemicals_and_plastics,1999
1076,Chemicals_and_plastics,1998
1076,Chemicals_and_plastics,1997
1076,Chemicals_and_plastics,1996
1076,Chemicals_and_plastics,1995
1077,Chemicals_and_plastics,2003
1081,Chemicals_and_plastics,2009
1081,Chemicals_and_plastics,2008
1087,Chemicals_and_plastics,2006
1087,Chemicals_and_plastics,2005
1087,Chemicals_and_plastics,2004
1087,Chemicals_and_plastics,2003
1087,Chemicals_and_plastics,2002
1087,Chemicals_and_plastics,2001
1087,Chemicals_and_plastics,2000
1087,Chemicals_and_plastics,1999
1087,Chemicals_and_plastics,1998
1087,Chemicals_and_plastics,1997
1087,Chemicals_and_plastics,1996
1087,Chemicals_and_plastics,1995
1089,Chemicals_and_plastics,2015
